f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp
Bassem,Kodek,F,304,753-2021,NEW CUMBERLAND,WV,26047,M,N,70000,6.5,0,4000,0
Gordon,Kubiak,F,267,630-6795,BLAIRSVILLE,PA,15717,S,N,10000,3.07,0,0,0
Eswaran,Zhakarov,M,207,134-4223,EAST MACHIAS,ME,4630,M,N,35000,8.5,0,5700,0
Seongwoo,Tschernko,F,251,914-3233,TUSCALOOSA,AL,35407,S,N,40000,5,1500,0,0
Omer,Berezin,F,321,274-3143,FORT MEADE,FL,33841,M,Y,65000,0,0,0,0
Yongjian,Mikov,F,316,534-4926,CONWAY SPRINGS,KS,67031,M,Y,30000,6.45,0,4500,2250
Yihong,Ghalwash,F,515,753-5886,GARDEN GROVE,IA,50103,M,Y,10000,1.7078737,0,80,40
Krisda,Coover,F,864,693-3986,LYNCHBURG,SC,29080,M,Y,85000,7,0,6600,3300
Shamik,Kruseman,F,763,502-4463,OSSEO,MN,55569,S,N,75000,7.85,3300,0,0
Yosef,Shimony,F,701,824-6590,DAVENPORT,ND,58021,S,N,65000,2.5092063,3300,0,0
Glyn,Grahn,M,218,364-2114,FRANKLIN,MN,55333,S,Y,15000,5.35,3300,0,3300
Sangiv,Cosmo,F,774,876-1140,DUDLEY,MA,1571,S,Y,95000,5.3,3575,0,1000
Ato,Rios,F,937,346-8712,COLUMBUS,OH,43207,M,N,15000,1.0439488,0,2600,0
Bohuslav,Welsch,M,717,235-1308,POCONO LAKE,PA,18347,S,N,20000,3.07,0,0,0
Donia,Blokdijk,M,213,901-3588,SAN FRANCISCO,CA,94102,M,N,75000,9.3,0,174,0
Miyoung,Tarn,F,515,645-7870,STEAMBOAT ROCK,IA,50672,S,Y,15000,2.479763,40,0,40
Amabile,Legato,M,580,924-6225,BALKO,OK,73931,S,Y,50000,6.25,1000,0,1000
Diran,Benner,M,936,428-5337,WICHITA FALLS,TX,76308,M,Y,55000,0,0,0,0
Verena,Joslin,M,202,431-2487,WASHINGTON,DC,20521,M,N,10000,4.5,0,2740,0
Jinsong,Charlesworth,M,269,414-5404,ORTONVILLE,MI,48462,S,Y,35000,3.9,3100,0,3100
Hanqing,Wahab,M,205,184-9471,LOGAN,AL,35098,S,N,50000,5,1500,0,0
Chenxi,Uejio,F,815,369-8674,MINIER,IL,61759,M,Y,30000,3,0,4000,2000
Hanxiong,Lumbreras,M,941,751-3269,MIAMI,FL,33153,M,N,75000,0,0,0,0
Shan,Deak,F,864,358-8421,PATRICK,SC,29584,S,Y,5000,3.563716,3300,0,3300
Sherman,Okurowski,M,202,671-7927,WASHINGTON,DC,20218,S,N,100000,9,1370,0,0
Manabu,Aberth,F,401,803-6834,NORTH SMITHFIELD,RI,2896,S,N,70000,0,0,0,0
Serenella,Adorno,F,507,346-9256,BOCK,MN,56313,M,Y,95000,7.85,0,6600,3300
Cristina,Dishlieva,M,541,414-8456,ASHWOOD,OR,97711,S,Y,80000,9,159,0,159
Hidemitsu,Redey,M,970,279-4574,DOLORES,CO,81323,M,Y,10000,4.63,0,0,0
Jocob,Freuder,M,501,336-2745,SALADO,AR,72575,S,N,45000,7,20,0,0
Cherif,Lanzarone,M,907,989-3946,UNALAKLEET,AK,99684,S,N,100000,0,0,0,0
Ioana,Muldowney,F,401,733-3815,PAWTUCKET,RI,2862,S,Y,25000,0,0,0,0
Rain,Berwick,F,206,193-8378,TACOMA,WA,98401,S,N,5000,0,0,0,0
Mateo,Piperakis,F,406,672-3976,MUSSELSHELL,MT,59059,S,N,55000,6.9,1900,0,0
Abrajit,Ruamviboonsuk,M,808,715-2245,KAHUKU,HI,96731,M,Y,30000,6.447368,0,2080,1040
Maynard,Thomson,M,605,151-4896,SAINT CHARLES,SD,57571,S,Y,20000,0,0,0,0
Ojelanki,Biefeld,M,308,322-2082,WALLACE,NE,69169,M,Y,25000,6.5736103,0,206,103
Leo,Guad,F,870,966-1495,HUMPHREY,AR,72073,M,Y,80000,7,0,40,20
Alastair,Banreuther,M,910,778-1479,DURHAM,NC,27702,S,Y,70000,7.201049,3300,0,3300
Agostino,Templeton,M,308,782-9750,BROCK,NE,68320,S,N,10000,3.9097095,103,0,0
Cornelia,Postma,M,972,662-1727,HASKELL,TX,79521,M,Y,55000,0,0,0,0
Xubo,Hausser,M,571,795-9625,HUDGINS,VA,23076,S,Y,80000,5.75,900,0,900
Baoling,Gopalakrishnan,F,202,765-6548,WASHINGTON,DC,20419,S,N,45000,9,1370,0,0
Aiwei,Fanchon,M,843,336-4295,PINELAND,SC,29934,M,Y,35000,7,0,6600,3300
Eliane,Schittenkopf,F,804,137-7385,BOWLING GREEN,VA,22428,S,Y,90000,5.75,900,0,900
Minghui,Thamm,M,609,553-5646,PEQUANNOCK,NJ,7440,S,N,90000,2.5039582,1000,0,0
Saumya,Maxson,F,772,753-2614,LAKELAND,FL,33807,M,Y,100000,0,0,0,0
Vwani,Iliopoulos,F,740,365-6038,WINESBURG,OH,44690,S,N,20000,1.2099231,1300,0,0
Whitfield,Aghbari,M,202,674-3758,WASHINGTON,DC,20045,S,Y,70000,9,1370,0,1370
Kanad,Kindberg,F,607,615-3109,ORIENT,NY,11957,S,N,100000,4.5329266,0,0,0
Yonghun,Korupolu,M,612,853-1090,CALUMET,MN,55716,S,Y,100000,7.85,3300,0,3300
Esin,Eichstaedt,M,856,877-1695,JERSEY CITY,NJ,7308,M,N,25000,1.4788542,0,2000,0
Yehoshua,Orwant,M,432,626-5406,ACE,TX,77326,S,Y,35000,0,0,0,0
Saadia,Fujisawa,F,607,755-6168,NEW YORK,NY,10118,M,N,100000,4.5329266,0,0,0
Keizo,Wiering,M,402,234-3311,UEHLING,NE,68063,M,N,70000,6.84,0,206,0
Jans,Zullighoven,F,845,492-5316,COLD SPRING HARBOR,NY,11724,M,N,95000,4.5039635,0,0,0
Ramakant,Beckhoff,F,207,289-6399,WINTHROP,ME,4364,S,Y,90000,8.5,2850,0,2850
Zhidong,Figueira,F,303,175-1976,BOULDER,CO,80314,M,N,20000,4.63,0,0,0
Hanhong,Calkin,F,304,897-3186,AMHERSTDALE,WV,25607,M,Y,70000,6.5,0,4000,2000
Abdelmajid,Caneghem,M,660,379-3346,SAINT JOSEPH,MO,64501,S,Y,35000,6,2100,0,1200
Malika,Liggesmeyer,M,913,825-3417,MC CRACKEN,KS,67556,S,N,95000,6.45,2250,0,0
Giulio,Choobineh,F,601,401-8625,CONEHATTA,MS,39057,S,Y,30000,5,6000,0,1500
Torkel,Finamore,F,580,874-5838,CHICKASHA,OK,73023,M,Y,65000,6.25,0,2000,1000
Petia,Arcos,M,870,352-3409,CLARENDON,AR,72029,M,N,50000,7,0,40,0
Mahan,Kuzuoka,F,781,409-5215,LEE,MA,1238,M,N,50000,5.3,0,7150,0
Lise,Cosmo,M,860,300-1284,NORWALK,CT,6853,S,N,45000,5,12750,0,0
Jurij,Gruenwald,F,732,932-4596,WRIGHTSTOWN,NJ,8562,S,Y,20000,1.4,1000,0,1500
Indradeep,Schiettecatte,F,706,897-2128,MIDWAY,GA,31320,S,N,30000,6,2700,0,0
Katsuni,Philippow,M,928,255-8509,BELLEMONT,AZ,86015,S,N,70000,3.8,2100,0,0
Zane,Standing,F,701,283-4044,PEKIN,ND,58361,M,Y,30000,2.1034775,0,6600,3300
Chandrashekar,Armand,M,201,288-8418,HAZLET,NJ,7730,S,N,70000,2.1885417,1000,0,0
Yun,Ezeiza,F,402,852-5426,BARTLEY,NE,69020,S,Y,85000,6.84,103,0,103
Belen,Picton,F,203,134-9098,ELLINGTON,CT,6029,S,N,40000,5,12750,0,0
Saturnino,Ozeri,M,702,546-3879,HENDERSON,NV,89053,S,N,10000,0,0,0,0
Sushil,Barnholdt,F,862,540-4987,AVALON,NJ,8202,S,Y,100000,2.6616669,1000,0,1500
Vijayaraghavan,Musinski,M,307,756-8554,CHEYENNE,WY,82008,S,N,25000,0,0,0,0
Kanti,Cosma,M,573,595-2084,APPLETON CITY,MO,64724,S,Y,30000,6,2100,0,1200
Peng,Beounes,F,307,491-6516,FORT BRIDGER,WY,82933,S,N,5000,0,0,0,0
Brock,Swanberg,F,206,457-9122,KELLER,WA,99140,S,Y,15000,0,0,0,0
Guillermo,Redys,F,816,556-3557,PACIFIC,MO,63069,M,N,15000,6,0,4200,0
Olle,Burgert,F,301,401-9440,POWELLVILLE,MD,21852,S,N,15000,4.75,2400,0,0
Juhani,Nunn,F,225,668-6765,PROVENCAL,LA,71468,S,Y,30000,6,4500,0,1000
Huanxu,Kubota,F,405,277-7204,ARDMORE,OK,73451,S,Y,15000,6.25,1000,0,1000
Adolfa,Vygen,M,405,136-9035,ENID,OK,73703,M,Y,70000,6.25,0,2000,1000
Mikey,Bogle,F,907,508-7362,LOWER KALSKAG,AK,99626,M,N,45000,0,0,0,0
Monia,Schmerr,M,505,623-7171,ALBUQUERQUE,NM,87191,S,Y,25000,5.3,3300,0,3300
Siegbert,Chiodo,M,205,235-2288,GRADY,AL,36036,S,Y,85000,5,1500,0,300
Isil,Chiodo,F,502,521-5677,FRANKLIN,KY,42134,S,N,45000,4.333333,20,0,0
Esther,Scherf,F,781,921-8529,BOSTON,MA,2163,S,Y,70000,5.3,3575,0,1000
Peiya,Wolfson,F,732,818-1562,CLIFTON,NJ,7013,S,N,60000,2.0308332,1000,0,0
Diane,Coven,M,843,911-6403,LANE,SC,29564,S,Y,50000,7,3300,0,3300
Enver,Hollenbeck,M,406,960-8501,CONNER,MT,59827,M,Y,45000,6.9,0,3800,1900
Tarja,Kishida,M,217,883-9335,NORRIS,IL,61553,M,Y,95000,3,0,4000,2000
Apostolos,Noah,M,636,578-7460,KANSAS CITY,MO,64148,S,Y,45000,6,2100,0,1200
Rosa,Anselstetter,M,251,577-1392,AKRON,AL,35441,M,N,55000,5,0,3000,0
Yukata,Chowdhary,M,860,469-9445,SOUTHINGTON,CT,6489,M,Y,35000,5,0,24500,0
Jozef,Rine,F,702,428-5226,RENO,NV,89513,M,Y,20000,0,0,0,0
Sidi,Kabir,F,787,560-1080,PONCE,PR,733,S,Y,55000,0,0,0,0
Toshiyuki,Bage,F,505,868-8875,WHITE SANDS MISSILE RANGE,NM,88002,S,Y,50000,5.3,3300,0,3300
Bernhard,Jereb,F,435,237-1550,LA SAL,UT,84530,S,Y,75000,7,2475,0,2475
Niteen,Conheeney,M,603,680-5554,MADISON,NH,3849,M,Y,100000,0,0,0,0
Ulric,Hebden,M,618,747-9811,DES PLAINES,IL,60016,S,Y,30000,3,2000,0,2000
Sachar,Bruel,F,217,133-3347,HULL,IL,62343,S,N,100000,3,2000,0,0
Sissel,Boillat,F,678,518-1057,MILLEDGEVILLE,GA,31061,S,Y,60000,6,2700,0,3000
Iwaro,Pook,M,715,195-3444,RUDOLPH,WI,54475,S,N,35000,5.0545335,700,0,0
Neelam,Tharp,M,313,441-2576,HOUGHTON,MI,49931,M,Y,30000,3.9,0,6200,3100
Denny,Grabczewski,F,907,414-9317,BREVIG MISSION,AK,99785,M,Y,65000,0,0,0,0
Thula,Vrancken,F,423,613-8857,GREENEVILLE,TN,37744,M,Y,70000,0,0,0,0
Younghwan,Meerbergen,F,775,342-8719,CARSON CITY,NV,89721,S,N,20000,0,0,0,0
Hristo,Barthes,F,307,447-7540,RELIANCE,WY,82943,S,Y,20000,0,0,0,0
Nobuki,Eck,F,202,631-1815,WASHINGTON,DC,20299,S,Y,60000,9,1370,0,1370
Tibor,Booker,M,860,931-4811,NEW HAVEN,CT,6537,M,N,80000,5,0,24500,0
Tanji,Abell,M,808,301-5961,PAHALA,HI,96777,M,N,95000,8.25,0,2080,0
Masanori,Dollas,M,304,788-8283,VICTOR,WV,25938,S,N,100000,6.5,2000,0,0
Tuomo,Ginesta,M,775,263-3979,LAS VEGAS,NV,89151,S,Y,35000,0,0,0,0
Einat,Gelsema,F,803,779-9438,MYRTLE BEACH,SC,29587,S,Y,80000,7,3300,0,3300
Sudipto,Csaba,M,307,612-9605,CASPER,WY,82602,S,Y,30000,0,0,0,0
Rafael,Wiegley,F,208,306-8018,CORRAL,ID,83322,M,Y,50000,7.8,0,6600,3300
Savio,Borgstrom,F,701,945-6431,GRAND FORKS,ND,58201,M,N,85000,2.7410512,0,6600,0
Yechezkel,Hajnal,F,971,975-2682,UKIAH,OR,97880,S,Y,15000,9,159,0,159
Kengo,Marietta,F,601,695-3295,LUCEDALE,MS,39452,S,Y,20000,5,6000,0,1500
Xia,Nachman,M,402,203-6515,MILLS,NE,68753,M,Y,55000,6.84,0,206,103
Sungchae,Bazzichi,F,228,565-5475,KILN,MS,39556,S,Y,5000,3,6000,0,1500
Sanguthevar,Sewry,F,603,427-1429,PORTSMOUTH,NH,3803,S,Y,25000,0,0,0,0
Ravindranath,Schmalz,F,939,275-6991,GUAYNABO,PR,965,M,Y,55000,0,0,0,0
InduShobha,Nieuwejaar,F,617,406-4631,NORTH GRAFTON,MA,1536,M,Y,5000,5.3,0,7150,1000
Norio,Cornu,F,507,428-5091,BEJOU,MN,56516,S,Y,10000,5.35,3300,0,3300
Dajun,Strasen,M,336,485-3252,GASTONIA,NC,28054,S,N,60000,6.9912586,3300,0,0
Wubin,Bottoni,M,605,823-1125,TOLSTOY,SD,57475,M,Y,5000,0,0,0,0
Garng,Stuempfle,F,724,775-3669,LINE LEXINGTON,PA,18932,M,Y,55000,3.07,0,0,0
Lorne,Strohm,F,402,155-5947,OMAHA,NE,68152,M,Y,15000,4.7976766,0,206,103
Mariam,Lebrave,M,864,696-9754,ROCK HILL,SC,29732,M,Y,20000,7,0,6600,3300
Pal,Kelleghan,M,815,694-9236,SCOTT AIR FORCE BASE,IL,62225,M,Y,100000,3,0,4000,2000
Shafi,Romero,M,432,647-2430,BROWNSVILLE,TX,78522,M,Y,25000,0,0,0,0
Liz,Shrager,F,419,137-7093,GRAYTOWN,OH,43432,S,N,55000,2.3717437,1300,0,0
Raph,Monnier,F,906,690-7297,CHARLEVOIX,MI,49720,M,N,75000,3.9,0,6200,0
Danco,Kerr,F,870,391-3016,RAVENDEN,AR,72459,M,Y,75000,7,0,40,20
Collin,Shimazaki,F,802,476-5805,NORTH TROY,VT,5859,M,Y,95000,4.8951945,0,6600,3300
Ricky,Esteva,F,608,710-6864,WISCONSIN RAPIDS,WI,54494,M,Y,70000,5.6626635,0,1400,400
Arcot,Krupka,M,262,730-9845,HAWKINS,WI,54530,M,N,25000,4.880782,0,1400,0
Shibu,Thisen,M,267,471-7992,HARRISBURG,PA,17111,M,N,25000,3.07,0,0,0
Betty,Shanawa,M,316,952-8210,BURR OAK,KS,66936,S,N,25000,5.4666667,2250,0,0
Katsunori,Kaib,F,612,897-3903,CAMBRIDGE,MN,55008,S,N,80000,7.85,3300,0,0
Walther,Yokomizo,F,207,497-4655,GRAY,ME,4039,M,Y,40000,8.5,0,5700,2850
Analia,Denny,F,401,251-7585,COVENTRY,RI,2816,S,N,100000,0,0,0,0
Liangchun,Slagle,M,781,503-1310,FALL RIVER,MA,2720,M,N,95000,5.3,0,7150,0
Falguni,Meyer,M,302,107-4300,DAGSBORO,DE,19939,S,Y,55000,5.609091,110,0,110
Razvan,Trystram,M,406,661-9306,BOZEMAN,MT,59771,M,Y,95000,6.9,0,3800,1900
Paulette,Capri,F,701,839-5288,ERIE,ND,58029,S,Y,85000,2.7410512,3300,0,3300
Eugen,Cosma,F,678,383-5451,NICHOLLS,GA,31554,S,Y,55000,6,2700,0,3000
Dnnald,Hoogerwoord,M,413,738-9775,NORWOOD,MA,2062,S,Y,40000,5.3,3575,0,1000
Cen,Cicchetti,F,503,708-8522,BRIDAL VEIL,OR,97010,S,N,100000,9,159,0,0
Arlette,Sinclair,M,763,879-8387,TYLER,MN,56178,M,N,100000,7.85,0,6600,0
Oyekunle,Vinson,M,765,850-6160,EVANSVILLE,IN,47721,M,Y,25000,3.4,0,2000,1000
Mutsunori,Taft,M,715,797-8908,PLAINFIELD,WI,54966,M,N,55000,5.4020367,0,1400,0
Jonghoon,Erni,F,317,880-9527,SHELBY,IN,46377,S,Y,70000,3.4,1000,0,1000
Ezra,Frattolillo,M,308,692-8015,LITCHFIELD,NE,68852,M,N,100000,6.84,0,206,0
Koppolu,Akella,M,208,389-4429,KELLOGG,ID,83837,M,Y,65000,7.8,0,6600,3300
Hidde,Kant,M,720,554-1248,DURANGO,CO,81302,M,N,20000,4.63,0,0,0
Susheel,Mennie,F,518,334-8358,SAGAPONACK,NY,11962,S,N,65000,4.330183,0,0,0
Sundar,Boigelot,F,609,142-6188,HELMETTA,NJ,8828,M,N,90000,2.5039582,0,2000,0
Reini,Leger,M,503,536-9483,FRENCHGLEN,OR,97736,S,N,45000,9,159,0,0
Souri,Pardalos,M,479,766-6251,CHESTER,AR,72934,M,Y,90000,7,0,40,20
Mads,Abandah,F,769,493-7103,CORINTH,MS,38834,M,N,40000,5,0,12000,0
Yasuyoshi,Hebert,M,339,506-7246,SPRINGFIELD,MA,1152,S,N,15000,5.3,3575,0,0
Shingo,Nauman,F,402,627-4825,ATLANTA,NE,68923,S,N,45000,6.84,103,0,0
Iven,Szmurlo,F,515,155-9859,AMES,IA,50014,M,N,95000,8.98,0,80,0
Morikazu,Faradzev,F,207,900-6029,NEWCASTLE,ME,4553,M,N,5000,2.2135036,0,5700,0
Nora,Samtaney,M,319,357-7539,KLEMME,IA,50449,M,N,55000,8.65488,0,80,0
Navdeep,Ledru,F,508,608-6077,BOSTON,MA,2284,S,Y,40000,5.3,3575,0,1000
Cohavit,Ossenbruggen,F,440,807-6231,HUNTSVILLE,OH,43324,M,N,30000,1.5418718,0,2600,0
Boyce,Bartley,F,505,802-9279,ARTESIA,NM,88210,M,Y,10000,3.2428572,0,6600,3300
Nihal,Spiegler,F,682,834-2056,COMFORT,TX,78013,M,N,55000,0,0,0,0
Kalle,Ulgen,M,563,113-1849,PLEASANT VALLEY,IA,52767,M,N,70000,8.98,0,80,0
Theodoulos,Krichel,M,401,611-1127,PROVIDENCE,RI,2907,S,Y,85000,0,0,0,0
Hudai,Gerstenkorn,F,414,266-4794,MONTELLO,WI,53949,S,N,20000,4.7939067,700,0,0
Yoshikuni,Turnbull,M,480,904-5685,FORT MOHAVE,AZ,86427,M,N,70000,3.8,0,4200,0
Farshid,Kasahara,F,678,414-7287,SANDERSVILLE,GA,31082,S,Y,20000,6,2700,0,3000
Susie,Berghe,M,307,135-6311,MERIDEN,WY,82081,M,Y,100000,0,0,0,0
Suranjan,Carpineto,M,540,152-8013,GREAT FALLS,VA,22066,S,N,5000,2.5357144,900,0,0
Iskender,Philippow,F,339,521-7916,SOMERVILLE,MA,2145,M,N,50000,5.3,0,7150,0
Yoshinari,Nagata,M,307,165-7602,ROCK SPRINGS,WY,82902,M,Y,35000,0,0,0,0
Raino,Frisberg,F,702,842-6139,LAS VEGAS,NV,89113,M,Y,100000,0,0,0,0
Baiju,Palomar,M,408,349-5080,BORON,CA,93596,S,Y,70000,9.3,87,0,272
Eduardo,Michaylov,F,806,293-6547,ORANGE,TX,77631,M,Y,100000,0,0,0,0
Fulong,Rest,M,339,823-3484,WENHAM,MA,1984,S,N,80000,5.3,3575,0,0
Yingfei,Daskalova,M,203,857-5483,HARTFORD,CT,6102,M,N,70000,5,0,24500,0
Ahwin,Rinn,M,304,995-3675,THOMAS,WV,26292,M,Y,65000,6.5,0,4000,2000
Anupam,Kaltofen,F,787,634-1551,VILLALBA,PR,766,S,Y,10000,0,0,0,0
Zita,Andreasen,F,802,593-3278,BETHEL,VT,5032,M,Y,35000,3.7014668,0,6600,3300
Seungjoon,Yasumatsu,M,701,396-7645,BISBEE,ND,58317,M,Y,100000,2.914935,0,6600,3300
Xiohui,Gennip,F,701,568-8446,DAVENPORT,ND,58021,M,Y,45000,2.2773614,0,6600,3300
Heide,Peikert,M,319,139-6523,LAKE MILLS,IA,50450,M,Y,55000,8.65488,0,80,40
Mizuho,Androutsopoulos,F,763,994-8921,GATZKE,MN,56724,M,N,5000,5.35,0,6600,0
Benkt,Talburt,F,870,372-8683,CABOT,AR,72023,M,N,90000,7,0,40,0
Hwee,Bassino,F,712,126-9814,WASHINGTON,IA,52353,S,Y,60000,8.98,40,0,40
Zhongzhi,Quinlan,M,801,862-7854,TABIONA,UT,84072,M,N,10000,7,0,4950,0
Surnjani,Sobalvarro,M,626,317-6226,STOCKTON,CA,95269,M,Y,50000,9.3,0,174,272
Taewoong,Gunji,F,410,166-6602,QUEENSTOWN,MD,21658,M,N,95000,4.75,0,4800,0
Raphael,Weinbaum,F,262,383-3486,BLOOMER,WI,54724,S,Y,40000,5.1414094,700,0,400
Iztok,Corte,M,865,149-6013,STANTONVILLE,TN,38379,M,Y,45000,0,0,0,0
Lorenzo,Gischer,F,301,359-3619,GREAT MILLS,MD,20634,M,N,5000,4.75,0,4800,0
Orrin,Michaelski,F,302,321-1686,YORKLYN,DE,19736,S,N,20000,3.2227273,110,0,0
Ivandre,Benantar,M,406,566-5198,AVON,MT,59713,M,Y,75000,6.9,0,3800,1900
Tingfang,Krieger,M,252,735-7044,REIDSVILLE,NC,27322,M,N,45000,6.6765733,0,6600,0
Panos,Hebisch,F,787,124-1286,CAROLINA,PR,983,S,Y,40000,0,0,0,0
Izidor,Baudet,M,717,917-4916,FREEDOM,PA,15042,S,N,95000,3.07,0,0,0
Audris,Kopetz,M,641,480-1809,URBANDALE,IA,50322,S,Y,15000,2.479763,40,0,40
Ildar,Nepomniaschy,F,928,210-2750,MESA,AZ,85274,S,N,100000,4.265,2100,0,0
Vincenzo,Ayala,F,404,256-7884,MOULTRIE,GA,31776,M,Y,20000,6,0,5400,3000
Takeo,Gide,M,406,797-8437,BYNUM,MT,59419,S,N,75000,6.9,1900,0,0
Sonia,Ingvarson,F,702,270-5317,RENO,NV,89506,S,N,80000,0,0,0,0
Hari,Salmon,F,208,440-7753,OAKLEY,ID,83346,S,Y,20000,6.948391,3300,0,3300
Maxim,Salverda,M,302,316-9364,CHESWOLD,DE,19936,M,N,75000,5.95,0,220,0
Francesmary,Keay,F,402,663-9067,WHITECLAY,NE,69365,S,N,65000,6.84,103,0,0
Kunyung,Dorrscheidt,F,208,116-5754,BOISE,ID,83722,S,N,50000,7.8,3300,0,0
Praveen,Bayoumi,F,443,442-1777,LANHAM,MD,20706,S,N,95000,4.75,2400,0,0
Zvonko,Rufino,M,301,303-7680,MAYO,MD,21106,M,N,35000,4.75,0,4800,0
Krister,Sokolin,M,787,839-2323,LAS PIEDRAS,PR,771,M,N,15000,0,0,0,0
Akis,Tavares,M,605,598-2900,BOX ELDER,SD,57719,M,Y,40000,0,0,0,0
Micki,Tempesti,M,225,367-7244,LEBEAU,LA,71345,S,N,5000,2,4500,0,0
Liqun,Bothner,F,907,553-1186,FORT YUKON,AK,99740,M,N,35000,0,0,0,0
Ryouichi,Smallbone,M,971,858-4266,PORTLAND,OR,97251,S,Y,10000,9,159,0,159
Taishin,Christiansen,M,979,687-2673,AUSTIN,TX,78789,M,N,95000,0,0,0,0
Oliviero,Reinsch,M,907,871-5018,TUNTUTULIAK,AK,99680,S,Y,50000,0,0,0,0
Jarir,Volzer,M,310,120-7151,CONCORD,CA,94520,M,Y,85000,9.3,0,174,272
Nanda,Cleveland,F,603,510-1138,WOODSTOCK,NH,3293,S,N,60000,0,0,0,0
Yuke,Waema,M,704,183-1013,MARSHALL,NC,28753,S,N,70000,7.201049,3300,0,0
Breck,Ramiller,M,505,398-3174,VADO,NM,88072,M,Y,5000,1.7,0,6600,3300
Surata,Albuquerque,F,727,266-9987,FORT LAUDERDALE,FL,33311,S,N,95000,0,0,0,0
Eamonn,Hadfield,M,205,411-5316,PIEDMONT,AL,36272,S,N,30000,5,1500,0,0
Suebskul,Piitulainen,F,603,548-1266,SANDOWN,NH,3873,S,Y,5000,0,0,0,0
Michela,Jingmin,M,870,371-8970,NORFORK,AR,72658,M,N,55000,7,0,40,0
Magdi,Chinal,F,215,742-7218,BARTONSVILLE,PA,18321,S,Y,25000,3.07,0,0,0
Shumin,Lenders,M,505,305-3935,HACHITA,NM,88040,S,Y,85000,5.3,3300,0,3300
Eila,Qureshi,F,302,887-4068,DOVER,DE,19905,M,Y,35000,4.245455,0,220,110
Raffaele,Wossner,F,787,447-5158,SAN JUAN,PR,929,M,N,70000,0,0,0,0
Felicita,Hiromitsu,M,732,116-9585,CHESTER,NJ,7930,S,N,20000,1.4,1000,0,0
Vuk,Walstrom,F,302,337-4073,WILMINGTON,DE,19809,M,N,55000,5.609091,0,220,0
Aamod,Miculan,M,720,625-3807,ROGGEN,CO,80652,S,Y,30000,4.63,0,0,0
Claudette,Hershko,F,505,838-1461,ANGEL FIRE,NM,87710,S,N,65000,5.3,3300,0,0
Patrizio,Coover,M,256,704-9827,DOZIER,AL,36028,S,N,5000,5,1500,0,0
Lorraine,Hartroth,M,404,467-7009,MANSFIELD,GA,30055,M,Y,15000,6,0,5400,3000
Vanja,Caelli,M,413,244-8209,CHARLTON,MA,1507,S,Y,30000,5.3,3575,0,1000
Remigijus,Heijden,M,662,997-4651,VICTORIA,MS,38679,S,N,40000,5,6000,0,0
Nicola,Yoshii,F,502,132-9487,WACO,KY,40385,M,N,75000,6,0,40,0
Jutta,Bhandari,M,701,565-8262,CHRISTINE,ND,58015,S,Y,85000,2.7410512,3300,0,3300
Teofilo,Simkin,F,920,292-6134,CORNUCOPIA,WI,54827,M,Y,60000,5.488912,0,1400,400
Sany,Hasenauer,M,859,535-7996,STANTON,KY,40380,M,Y,5000,2.1111112,0,40,20
Glenn,Benecke,M,205,349-9952,KENT,AL,36045,S,Y,10000,5,1500,0,300
Gigliola,Motwani,M,443,772-4536,HELEN,MD,20635,S,Y,55000,4.75,2400,0,2400
Varghese,Malsburg,M,775,753-7925,WINNEMUCCA,NV,89445,S,N,15000,0,0,0,0
Rudie,Devai,M,614,610-4970,NORTH OLMSTED,OH,44070,M,N,45000,2.039795,0,2600,0
Alfio,Caloud,M,803,158-6398,WEST COLUMBIA,SC,29169,M,N,10000,5.752432,0,6600,0
Rana,Hemerly,F,270,831-5267,SANDERS,KY,41083,S,Y,55000,4.888889,20,0,20
Maryann,Scheer,F,208,106-6402,LEWISVILLE,ID,83431,S,N,35000,7.8,3300,0,0
Junsheng,Rusmann,F,912,469-1643,ELLABELL,GA,31308,S,Y,100000,6,2700,0,3000
Akiro,Gorzig,M,719,379-2837,RUSH,CO,80833,S,N,50000,4.63,0,0,0
Anderla,Honglei,F,641,335-5560,MINGO,IA,50168,S,N,50000,7.8829904,40,0,0
Garo,Maassen,M,864,911-2467,CORDESVILLE,SC,29434,M,Y,10000,5.752432,0,6600,3300
Qingyuam,Sudbeck,M,678,259-9014,ATLANTA,GA,30305,M,Y,95000,6,0,5400,3000
Ewart,Gurzi,M,806,878-5842,HOUSTON,TX,77275,M,N,65000,0,0,0,0
Shovonlal,Complak,M,931,220-1233,RAMER,TN,38367,S,N,15000,0,0,0,0
Yuzhuo,Menczer,M,731,939-4199,WALLAND,TN,37886,M,Y,55000,0,0,0,0
Esmond,Boulier,F,603,284-8258,BRADFORD,NH,3221,S,Y,25000,0,0,0,0
Keiji,Merey,M,231,945-4826,SAINT HELEN,MI,48656,M,N,20000,3.9,0,6200,0
Dibyendu,Oberman,M,928,292-4586,PHOENIX,AZ,85080,S,Y,20000,3.0249999,2100,0,2300
Ann,Kronert,F,606,930-1934,HARNED,KY,40144,M,N,50000,4.611111,0,40,0
Concepcion,Monarch,F,603,570-2392,SILVER LAKE,NH,3875,M,Y,85000,0,0,0,0
Charlotte,Sreenan,F,701,246-5775,FARGO,ND,58121,S,Y,100000,2.914935,3300,0,3300
