f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp
Helko,Vaschenko,F,802,124-1796,WEST WARDSBORO,VT,5360,M,N,35000,3.7014668,0,6600,0
Shangzhi,Akiyama,F,939,167-3517,COAMO,PR,769,S,Y,95000,0,0,0,0
Innes,Machida,F,301,614-8658,PERRY POINT,MD,21902,M,Y,20000,4.75,0,4800,2400
Kwok,Remmele,M,580,121-8028,LUTHER,OK,73054,S,Y,15000,6.25,1000,0,1000
Markku,Bihari,M,956,858-3887,PALESTINE,TX,75801,M,Y,80000,0,0,0,0
Tonny,Glymidakis,M,208,130-4354,AMERICAN FALLS,ID,83211,S,Y,30000,7.8,3300,0,3300
Pranav,Graf,F,857,564-8209,HOLYOKE,MA,1040,M,N,85000,5.3,0,7150,0
Gajanana,Shalini,F,318,968-5150,NEW ORLEANS,LA,70166,M,Y,100000,6,0,9000,1000
Remco,Prieditis,M,251,462-4651,VALLEY,AL,36872,M,Y,20000,5,0,3000,300
Roslyn,Culpepper,F,501,182-2423,LITTLE ROCK,AR,72211,S,Y,30000,7,20,0,20
Hirotomo,Rauglaudre,F,203,443-3419,ESSEX,CT,6426,S,Y,80000,5,12750,0,0
Tingfang,Ginneken,M,804,607-8737,ROANOKE,VA,24032,M,N,35000,5.75,0,1800,0
Kamar,Schultes,M,660,812-1687,SAINT ROBERT,MO,65584,M,N,35000,6,0,4200,0
Charly,DosSantos,M,251,988-8583,JACKSON,AL,36545,S,Y,90000,5,1500,0,300
Saroja,Graff,F,775,735-3004,HENDERSON,NV,89052,M,Y,15000,0,0,0,0
Ethem,Metze,M,802,367-9961,HYDE PARK,VT,5655,S,Y,60000,4.1988535,3300,0,3300
Tuval,Bisiani,M,772,231-9898,SHARPES,FL,32959,S,N,10000,0,0,0,0
Yolla,Zaumen,F,517,171-5294,MOHAWK,MI,49950,M,N,75000,3.9,0,6200,0
Forrest,Katalagarianos,M,804,243-7473,MONETA,VA,24121,M,Y,10000,3.875,0,1800,900
Arne,Pinkerton,M,207,130-8238,KENNEBUNKPORT,ME,4046,S,Y,40000,8.5,2850,0,2850
Gigliola,Lapid,M,304,169-7485,DEEP WATER,WV,25057,M,Y,35000,4.75,0,4000,2000
Nofumi,Calude,M,856,655-1809,WESTFIELD,NJ,7091,M,Y,30000,1.5577083,0,2000,1500
Aylmer,Mackenzie,F,856,751-5839,GOSHEN,NJ,8218,M,N,60000,2.0308332,0,2000,0
Piercarlo,Vanuxeem,F,202,534-8320,WASHINGTON,DC,20521,M,Y,30000,9,0,2740,1370
Youzou,Matheis,F,641,722-7958,AFTON,IA,50830,M,N,45000,7.111101,0,80,0
Malcolm,Steckler,F,302,188-8681,BETHANY BEACH,DE,19930,S,N,100000,5.95,110,0,0
Carma,Carrier,F,318,418-1660,BATON ROUGE,LA,70831,M,N,15000,2.8,0,9000,0
Juei,Klimko,M,480,412-1661,FLAGSTAFF,AZ,86002,S,Y,40000,3.335,2100,0,2300
Bush,Mintchev,M,605,668-9035,UTICA,SD,57067,M,Y,50000,0,0,0,0
Ursula,Thompson,M,478,555-4900,ROME,GA,30163,M,Y,60000,6,0,5400,3000
Balakrishnan,Poot,F,754,560-4462,NAPLES,FL,34105,S,N,80000,0,0,0,0
Bev,Kurita,F,618,933-5872,MCHENRY,IL,60050,M,Y,55000,3,0,4000,2000
Yoshiyuki,Schreier,F,260,742-8257,MENTONE,IN,46539,S,N,50000,3.4,1000,0,0
Darwin,Pierre,M,307,274-7590,RALSTON,WY,82440,M,Y,45000,0,0,0,0
Gurmeet,Samaria,M,808,868-4003,HONOLULU,HI,96826,M,N,40000,8.25,0,2080,0
Leandro,Tolba,F,908,597-1774,MARGATE CITY,NJ,8402,S,N,60000,2.0308332,1000,0,0
Saeed,Schulmeyer,M,253,163-7597,MUKILTEO,WA,98275,M,Y,5000,0,0,0,0
Wil,Berghe,M,307,482-1131,SMOOT,WY,83126,S,Y,10000,0,0,0,0
Airi,Summann,F,803,697-7546,BLACKVILLE,SC,29817,M,Y,40000,7,0,6600,3300
Noga,Dubernard,M,878,227-6560,AVONMORE,PA,15618,M,N,60000,3.07,0,0,0
Corin,Gauyacq,F,401,671-4284,BRADFORD,RI,2808,M,N,75000,0,0,0,0
Krishnamurthy,Rauma,F,828,805-6420,ELIZABETHTOWN,NC,28337,S,Y,60000,6.9912586,3300,0,3300
Lim,Devries,F,720,698-3231,ESTES PARK,CO,80511,S,N,40000,4.63,0,0,0
Haider,Cullers,M,865,694-1898,CLEVELAND,TN,37312,M,Y,75000,0,0,0,0
Nese,Flass,M,402,534-1131,ASHTON,NE,68817,M,Y,10000,3.9097095,0,206,103
Leland,Waldherr,M,309,629-9127,BISMARCK,IL,61814,M,Y,45000,3,0,4000,2000
Hideaki,Petrovic,M,401,778-3119,WEST WARWICK,RI,2893,S,Y,40000,0,0,0,0
Case,Nonnenmacher,M,605,435-9314,ELLSWORTH AFB,SD,57706,S,Y,95000,0,0,0,0
Nobuyoshi,Varvel,M,620,224-4509,DENTON,KS,66017,M,N,75000,6.45,0,4500,0
Betti,Mitlohner,M,864,386-8248,ENOREE,SC,29335,S,N,95000,7,3300,0,0
Sangjyu,Oehlmann,F,774,865-2287,CENTERVILLE,MA,2636,M,Y,70000,5.3,0,7150,1000
Amber,Womann,M,505,584-3801,TRAMPAS,NM,87576,S,Y,65000,5.3,3300,0,3300
Long,Ruben,F,712,909-3685,DES MOINES,IA,50334,S,Y,65000,8.98,40,0,40
Stacie,Nollmann,F,509,360-2093,BREMERTON,WA,98312,S,N,50000,0,0,0,0
Sonne,Beal,F,720,340-7889,CASTLE ROCK,CO,80104,M,Y,15000,4.63,0,0,0
Youngkon,Goodburn,F,509,361-8533,PACIFIC BEACH,WA,98571,S,Y,80000,0,0,0,0
Baio,Vijayan,F,731,348-9846,MEMPHIS,TN,38197,S,N,30000,0,0,0,0
Claudionor,Mistrik,F,406,996-2587,DE BORGIA,MT,59830,S,Y,70000,6.9,1900,0,1900
Lluis,Ushio,M,406,374-7412,ISMAY,MT,59336,M,N,95000,6.9,0,3800,0
Bengt,Perz,M,602,421-3802,TUCSON,AZ,85707,M,Y,75000,3.8775,0,4200,2300
Yiftach,Lucio,M,228,764-1486,ARKABUTLA,MS,38602,S,N,85000,5,6000,0,0
Dock,Jette,M,870,218-4387,REYDELL,AR,72133,S,N,45000,7,20,0,0
Gisbert,Aha,M,541,396-7476,COLUMBIA CITY,OR,97018,S,Y,80000,9,159,0,159
Yongcheng,Karunanithi,M,228,504-4485,TYLERTOWN,MS,39667,M,N,55000,5,0,12000,0
Dusko,Covvey,F,785,221-5775,ELLIS,KS,67637,S,N,30000,6.45,2250,0,0
Gookhai,Srinivasaragavan,M,503,932-3840,PROSPECT,OR,97536,M,N,100000,9,0,318,0
Sorel,Gotzinger,M,605,763-7288,GANN VALLEY,SD,57341,M,N,20000,0,0,0,0
Remmert,Scherl,F,641,947-7852,MILES,IA,52064,M,Y,5000,0.935984,0,80,40
Luc,Booker,M,562,115-9926,SAN DIEGO,CA,92160,M,N,20000,4.2297716,0,174,0
Leonor,Perschbacher,F,608,136-1700,HAUGEN,WI,54841,S,Y,5000,4.6,700,0,400
Anmol,Mynard,M,661,154-8998,PALMDALE,CA,93599,S,Y,30000,6.590543,87,0,272
Manibrata,Hatonen,M,516,225-3055,SYRACUSE,NY,13251,M,N,65000,4.330183,0,0,0
Daishi,Nourani,F,907,364-4891,BETHEL,AK,99559,M,N,10000,0,0,0,0
Myron,Hubbner,M,502,439-3666,BETSY LAYNE,KY,41605,S,Y,50000,4.611111,20,0,20
LiWu,Coombs,F,802,501-8152,SHELBURNE,VT,5482,M,N,90000,4.7957172,0,6600,0
Masahichi,Bregier,F,781,228-2356,WEST NEWBURY,MA,1985,M,Y,60000,5.3,0,7150,1000
Remco,Boulier,M,701,877-2785,WALES,ND,58281,M,Y,70000,2.5671675,0,6600,3300
Elfreda,Rizk,M,620,290-7353,NORWAY,KS,66961,M,Y,35000,6.45,0,4500,2250
Gezinus,Rabehasaina,F,307,528-1918,CASPER,WY,82601,M,Y,20000,0,0,0,0
Jitender,Rahm,F,401,272-5479,PAWTUCKET,RI,2862,S,Y,65000,0,0,0,0
Denise,Cicchette,F,801,683-6613,GREENVILLE,UT,84731,M,Y,30000,7,0,4950,2475
Haixun,Lubin,F,907,399-2741,HOONAH,AK,99829,S,Y,85000,0,0,0,0
Wenguang,Foulk,F,301,852-8811,BETTERTON,MD,21610,S,N,65000,4.75,2400,0,0
Pericles,Stuempfle,F,814,182-4495,FALLS CREEK,PA,15840,S,N,85000,3.07,0,0,0
Ramakant,Vaghani,F,440,662-7530,LONDON,OH,43140,M,Y,70000,2.8696666,0,2600,1300
Mitsuhisa,Littlehales,F,414,603-9158,BALSAM LAKE,WI,54810,M,N,90000,6.010166,0,1400,0
Wendy,Furnas,M,603,928-8487,PORTSMOUTH,NH,3804,S,N,30000,0,0,0,0
Aviezri,Rande,M,701,568-6725,BERLIN,ND,58415,M,Y,65000,2.5092063,0,6600,3300
Shunichi,Slaats,F,208,969-8122,RATHDRUM,ID,83858,M,N,10000,4.109693,0,6600,0
Joonoo,Manderick,F,510,431-7535,LAKE ISABELLA,CA,93240,M,Y,20000,4.2297716,0,174,272
Hans,Pauthner,F,218,700-5668,PRINSBURG,MN,56281,M,Y,15000,5.35,0,6600,3300
Inbal,MacLachlan,F,337,963-2952,SICILY ISLAND,LA,71368,M,N,30000,6,0,9000,0
Mirjana,Bergsten,F,505,365-5432,ALBUQUERQUE,NM,87110,M,Y,95000,5.3,0,6600,3300
Guangming,Grillner,M,303,695-2016,DINOSAUR,CO,81633,S,Y,80000,4.63,0,0,0
Cecilia,Priebs,M,603,701-4312,MANCHESTER,NH,3101,S,N,85000,0,0,0,0
Toralf,Multani,F,319,637-2174,KALONA,IA,52247,M,N,95000,8.98,0,80,0
Supriya,Poujoulat,M,860,918-6603,EAST HADDAM,CT,6423,M,Y,50000,5,0,24500,0
Tristan,Caticha,M,208,384-5443,HAILEY,ID,83333,S,Y,35000,7.8,3300,0,3300
Mina,Lucco,F,339,583-2291,PEMBROKE,MA,2359,M,N,15000,5.3,0,7150,0
Jihad,Brownfield,F,608,368-4178,LYNXVILLE,WI,54640,M,Y,75000,5.7495394,0,1400,400
Dick,Furegati,M,580,116-8501,DEVOL,OK,73531,M,Y,85000,6.25,0,2000,1000
Dongmo,Kinsley,F,803,855-3200,WALTERBORO,SC,29488,M,Y,25000,7,0,6600,3300
Boutros,Howkins,F,443,348-9316,ELLICOTT CITY,MD,21043,S,N,30000,4.75,2400,0,0
Lewis,Jafari,M,731,955-7109,JACKSON,TN,38314,S,N,65000,0,0,0,0
Orrin,Jorissen,F,304,352-9292,PARKERSBURG,WV,26101,S,N,70000,6.5,2000,0,0
Fiaz,Kolmogorov,M,360,503-7220,WAITSBURG,WA,99361,S,Y,75000,0,0,0,0
Jem,Daudenarde,M,435,912-9764,RIVERSIDE,UT,84334,M,Y,75000,7,0,4950,2475
Madhukar,Goldschlager,M,719,247-2898,LITTLETON,CO,80161,S,Y,90000,4.63,0,0,0
Rengarajan,Streett,F,414,287-1681,OSHKOSH,WI,54901,S,N,5000,4.6,700,0,0
Lucia,Korein,F,605,950-2272,BROOKINGS,SD,57006,M,N,30000,0,0,0,0
Kousuke,Golichowski,M,860,831-5219,NORTH STONINGTON,CT,6359,M,N,30000,5,0,24500,0
Walcelio,Kurfess,F,814,409-7737,PHILADELPHIA,PA,19110,S,N,35000,3.07,0,0,0
Shabbir,Pigeot,M,503,119-4531,HILLSBORO,OR,97123,M,N,75000,9,0,318,0
Juei,Bracher,M,716,547-3262,PORT WASHINGTON,NY,11051,M,Y,55000,4.272256,0,0,1000
Amrit,Ashman,F,505,930-1692,LINGO,NM,88123,M,Y,35000,5.3,0,6600,3300
Liliane,Amoura,F,660,577-8448,SAINT LOUIS,MO,63128,M,Y,15000,6,0,4200,1200
Hodong,Tuminaro,M,207,953-9352,DENNYSVILLE,ME,4628,S,N,35000,8.5,2850,0,0
Ignatios,Casaubieilh,M,252,568-5420,ROANOKE RAPIDS,NC,27870,S,Y,5000,6,3300,0,3300
Limsoon,Baroglio,M,435,264-3220,MAPLETON,UT,84664,S,Y,20000,7,2475,0,2475
Mauno,Womble,M,276,847-2923,CALLAWAY,VA,24067,S,Y,50000,5.75,900,0,900
Kwangyoen,Gottsman,M,406,585-1316,SHERIDAN,MT,59749,S,N,35000,6.9,1900,0,0
Kumkum,Mertz,F,301,370-5289,CLEAR SPRING,MD,21722,M,Y,30000,4.75,0,4800,2400
Spiridon,Desikan,F,580,103-6537,OKLAHOMA CITY,OK,73137,S,N,95000,6.25,1000,0,0
Gerold,Schachter,F,947,429-5287,AUGUSTA,MI,49012,M,N,50000,3.9,0,6200,0
Heeseok,Ohsie,F,567,128-3380,DEXTER CITY,OH,45727,M,N,60000,2.537718,0,2600,0
Hamish,Messmer,M,208,351-4084,EMMETT,ID,83617,M,N,75000,7.8,0,6600,0
Sandhya,Meriste,F,757,586-9910,MC KENNEY,VA,23872,M,Y,80000,5.75,0,1800,900
Yka,Beau,M,573,255-9249,WELLSVILLE,MO,63384,S,N,80000,6,2100,0,0
Quanfeng,Raczkowsky,F,848,308-1013,SADDLE BROOK,NJ,7663,S,N,80000,2.34625,1000,0,0
Hansjurgen,Pettit,F,956,517-1934,LOS INDIOS,TX,78567,M,Y,15000,0,0,0,0
Letha,Goldsworthy,F,617,911-3118,BOSTON,MA,2284,M,N,35000,5.3,0,7150,0
Elisha,Brizzi,F,406,627-2679,DECKER,MT,59025,S,Y,45000,6.9,1900,0,1900
Guilang,Nixon,M,312,230-2570,CHICAGO,IL,60632,M,Y,55000,3,0,4000,2000
Stefania,Twidale,M,208,705-4304,DUBOIS,ID,83423,M,N,100000,7.8,0,6600,0
Demetrios,Manara,F,276,271-3879,RICHMOND,VA,23219,M,N,55000,5.75,0,1800,0
Mamoun,Biscondi,M,201,500-9410,LODI,NJ,7644,M,Y,95000,2.5828125,0,2000,1500
Jeremy,Tompits,M,925,811-5193,BEVERLY HILLS,CA,90210,S,N,55000,9.3,87,0,0
Xiaocong,Argamon,F,505,932-7755,LOS ALAMOS,NM,87544,S,Y,65000,5.3,3300,0,3300
Santiago,Schaub,F,562,697-6600,TULARE,CA,93275,S,N,85000,9.3,87,0,0
Satoshi,Fuhrman,M,856,867-3374,HARRINGTON PARK,NJ,7640,M,N,35000,1.6365625,0,2000,0
Raghavan,Gargeya,F,207,217-1982,LAGRANGE,ME,4453,M,Y,25000,8.5,0,5700,2850
Constantijn,Lecroq,M,502,253-3296,MURRAY,KY,42071,S,Y,75000,6,20,0,20
Ivo,Maquelin,F,541,828-4534,PORTLAND,OR,97223,M,N,50000,9,0,318,0
Dagobert,Heggernes,F,704,935-7648,CROSSNORE,NC,28616,S,Y,85000,7.515734,3300,0,3300
Ladislas,Esparza,M,231,360-4561,PITTSFORD,MI,49271,M,Y,10000,3.9,0,6200,3100
Xinyao,Scardovelli,F,702,925-9429,MESQUITE,NV,89024,S,Y,15000,0,0,0,0
Hilding,Varner,F,202,670-3290,WASHINGTON,DC,20543,S,N,70000,9,1370,0,0
Gunter,McDaniel,M,828,387-4507,HILDEBRAN,NC,28637,S,N,80000,7.410839,3300,0,0
Donko,Pietra,M,970,100-1780,PALISADE,CO,81526,M,N,25000,4.63,0,0,0
Willibald,Cantwell,M,616,629-1878,FOSTORIA,MI,48435,S,N,50000,3.9,3100,0,0
Qinru,Dami,F,207,862-2221,OLAMON,ME,4467,S,Y,25000,8.5,2850,0,2850
Cord,Suessmith,M,701,691-7512,GRANVILLE,ND,58741,M,Y,30000,2.1034775,0,6600,3300
Choong,Kubicar,F,401,650-3718,WAKEFIELD,RI,2879,M,N,80000,0,0,0,0
PerOlof,Shteto,M,580,747-3583,INOLA,OK,74036,M,N,95000,6.25,0,2000,0
Alfs,Pfeifer,M,605,965-9601,NEMO,SD,57759,M,Y,70000,0,0,0,0
Keven,Woch,F,662,249-5033,STENNIS SPACE CENTER,MS,39522,S,Y,90000,5,6000,0,1500
Radenko,Markatos,M,802,533-6139,WASHINGTON,VT,5675,S,N,100000,4.994672,3300,0,0
Amokrane,Oxman,M,605,241-5940,FORT PIERRE,SD,57532,M,N,85000,0,0,0,0
Ikuyo,Spirk,F,302,484-6507,MILFORD,DE,19963,M,N,5000,2.2,0,220,0
Sumitaka,Bohlen,M,940,378-9949,DALLAS,TX,75206,M,Y,60000,0,0,0,0
Nunzio,Prete,M,401,976-1290,NORTH PROVIDENCE,RI,2911,S,Y,95000,0,0,0,0
Viv,Maamir,F,479,909-6963,KENSETT,AR,72082,S,Y,80000,7,20,0,20
Ido,Pieper,M,212,101-2264,WYANDANCH,NY,11798,M,N,75000,4.3881097,0,0,0
Chaosheng,Steffen,M,912,757-8618,DAHLONEGA,GA,30533,M,N,60000,6,0,5400,0
Renzo,Emmerich,F,254,626-1392,GRAPEVINE,TX,76099,S,Y,10000,0,0,0,0
Shohji,Gunthor,F,401,114-1697,WARWICK,RI,2889,S,Y,100000,0,0,0,0
Fukumi,O'Boyle,F,580,377-2271,COLLINSVILLE,OK,74021,S,N,45000,6.25,1000,0,0
Kensuke,Kabuo,M,435,552-6127,KOOSHAREM,UT,84744,M,Y,95000,7,0,4950,2475
Floriana,Jording,F,801,504-3118,PARK VALLEY,UT,84329,S,Y,5000,7,2475,0,2475
Kerttu,Kodek,M,864,104-5778,COLUMBIA,SC,29230,M,N,95000,7,0,6600,0
Ivelin,Opatrny,F,769,163-1275,THOMASTOWN,MS,39171,M,Y,15000,5,0,12000,1500
Roderick,Atluri,F,765,675-1565,FARMERSBURG,IN,47850,M,Y,80000,3.4,0,2000,1000
Lars,Whitley,M,308,211-2680,OMAHA,NE,68131,S,N,90000,6.84,103,0,0
Conrado,Fraichard,F,808,316-8013,HONOLULU,HI,96846,M,Y,75000,8.25,0,2080,1040
Zhiyuan,Matuschka,F,989,577-6165,BATTLE CREEK,MI,49017,S,N,5000,3.9,3100,0,0
Vicraj,Hanchek,F,503,951-8039,BRIGHTWOOD,OR,97011,S,N,55000,9,159,0,0
Zhijun,Varley,M,603,720-4860,WINDHAM,NH,3087,M,N,55000,0,0,0,0
Minghong,Shioya,F,630,599-7478,MARYVILLE,IL,62062,M,Y,65000,3,0,4000,2000
Frantz,Anjum,M,802,391-5446,WESTMINSTER,VT,5158,S,N,65000,4.298331,3300,0,0
Kihyun,Marandzjan,F,307,959-5638,ROBERTSON,WY,82944,S,N,55000,0,0,0,0
Meera,Tierney,F,573,210-1828,GIPSY,MO,63750,M,N,30000,6,0,4200,0
Kayshav,Jussien,M,567,975-4822,CLEVELAND,OH,44109,M,Y,30000,1.5418718,0,2600,1300
Gudrun,Yagi,M,775,388-6876,HENDERSON,NV,89015,M,N,55000,0,0,0,0
Jingling,Haugan,F,917,949-1368,COLDEN,NY,14033,M,N,50000,4.243293,0,0,0
Marlin,Seggelke,M,406,111-4220,HARDIN,MT,59034,M,Y,20000,6.9,0,3800,1900
Sajee,Braberman,F,574,392-4250,FORT WAYNE,IN,46851,S,Y,75000,3.4,1000,0,1000
Shyjan,Struble,F,803,729-7171,ORANGEBURG,SC,29117,M,N,5000,3.563716,0,6600,0
Devin,Pfefferle,M,208,216-4485,BOISE,ID,83729,M,N,15000,5.529042,0,6600,0
Donato,Beausoleil,F,305,861-1073,SANFORD,FL,32772,S,N,85000,0,0,0,0
Bonita,Mackaness,F,651,258-9279,ROCKVILLE,MN,56369,S,Y,55000,7.1904483,3300,0,3300
Saewoong,Baptiste,M,971,227-4788,DIAMOND,OR,97722,M,Y,75000,9,0,318,159
Beomsup,Beilin,M,303,244-5159,RIFLE,CO,81650,M,N,65000,4.63,0,0,0
Xiaobo,Kamble,F,615,760-3844,WILDER,TN,38589,S,N,70000,0,0,0,0
Zhanping,Parberry,M,540,132-6738,CUMBERLAND,VA,23040,M,N,30000,5.75,0,1800,0
Benoit,Schilier,M,612,621-8103,HERMAN,MN,56248,M,Y,60000,7.4572573,0,6600,3300
Siddharthan,Zonno,F,207,478-4369,WASHINGTON,ME,4574,S,N,45000,8.5,2850,0,0
Tobin,Dussud,M,618,652-1680,HARDIN,IL,62047,S,N,85000,3,2000,0,0
Shikharesh,Schwagereit,F,605,731-1610,TYNDALL,SD,57066,S,Y,65000,0,0,0,0
Arnulf,Inari,F,229,902-8806,AUGUSTA,GA,30999,S,N,15000,6,2700,0,0
Seokwon,Noll,M,832,249-4294,LOVING,TX,76460,M,Y,35000,0,0,0,0
Viswanath,Kingham,F,712,317-1176,NEW SHARON,IA,50207,S,Y,50000,7.8829904,40,0,40
Jacques,Cannane,F,218,589-1779,BROOTEN,MN,56316,M,N,20000,5.35,0,6600,0
Ortwin,Benkoski,M,913,450-9437,BENTLEY,KS,67016,M,N,75000,6.45,0,4500,0
Xiaohan,Yeun,F,509,150-1552,WAHKIACUS,WA,98670,S,N,80000,0,0,0,0
Assar,Strooper,M,717,388-1485,TROXELVILLE,PA,17882,M,Y,90000,3.07,0,0,0
Nahum,Muhling,M,605,253-9099,ASTORIA,SD,57213,S,Y,100000,0,0,0,0
Xiaoyu,Rusinkiewicz,F,269,949-9608,KINROSS,MI,49752,S,Y,90000,3.9,3100,0,3100
Farzan,Hamburger,F,430,685-7826,BAYSIDE,TX,78340,M,N,25000,0,0,0,0
Svein,Laske,M,603,154-5740,FREMONT,NH,3044,S,N,15000,0,0,0,0
Edisanter,Emmerich,M,307,711-6031,ENCAMPMENT,WY,82325,M,N,50000,0,0,0,0
Adriano,Kemp,F,708,580-5403,LA HARPE,IL,61450,S,N,45000,3,2000,0,0
Kuo,Fiutem,F,612,718-7420,SAINT PAUL,MN,55120,S,N,50000,6.9236393,3300,0,0
Benhur,Reischert,F,484,953-9059,TORRANCE,PA,15779,S,Y,45000,3.07,0,0,0
Lantzos,Parmelee,M,304,592-5974,CHARLESTON,WV,25329,S,Y,15000,3.35,2000,0,2000
Leendert,Gori,F,701,736-6119,FARGO,ND,58107,M,Y,40000,2.2194002,0,6600,3300
Josephine,Eliyahu,F,401,729-5585,NARRAGANSETT,RI,2882,S,Y,65000,0,0,0,0
Joyce,Minka,F,563,129-8182,JAMAICA,IA,50128,S,Y,85000,8.98,40,0,40
Janalee,Satyanarayanan,M,860,869-1005,WINSTED,CT,6098,M,Y,75000,5,0,24500,0
Ahmadreza,Haftevani,F,504,914-3756,NEW ORLEANS,LA,70139,S,N,5000,2,4500,0,0
Adele,Blumrich,F,240,733-6985,HAGERSTOWN,MD,21748,S,N,70000,4.75,2400,0,0
Christopher,Breuleux,F,731,964-4375,MEMPHIS,TN,38122,S,Y,70000,0,0,0,0
Qingzhou,Baatz,M,603,812-4666,CENTER STRAFFORD,NH,3815,M,Y,15000,0,0,0,0
Sihem,Pinheiro,F,580,862-2472,ADA,OK,74821,M,Y,100000,6.25,0,2000,1000
Eugenia,Mints,F,832,593-2729,HAWLEY,TX,79525,M,N,90000,0,0,0,0
Koveos,Gerschenfeld,F,202,857-1869,WASHINGTON,DC,20071,S,Y,70000,9,1370,0,1370
Tokinori,Mitina,F,314,397-4301,PRESTON,MO,65732,M,Y,90000,6,0,4200,1200
Zhijun,Scanlon,M,425,990-8994,HOBART,WA,98025,M,N,65000,0,0,0,0
Srivas,Nisnevich,F,910,730-4106,RALEIGH,NC,27675,S,N,95000,7.7255244,3300,0,0
Torsten,Bitter,M,208,572-4679,LAKE FORK,ID,83635,M,Y,90000,7.8,0,6600,3300
Navin,Rohaly,M,828,322-3041,NORTH WILKESBORO,NC,28674,S,N,30000,6.361888,3300,0,0
Tassos,Viveros,M,478,378-4678,HINESVILLE,GA,31310,S,N,10000,6,2700,0,0
Jianjun,Cenzer,F,479,747-1884,SIDNEY,AR,72577,M,Y,95000,7,0,40,20
Prodip,Fontet,M,406,439-5349,CASCADE,MT,59421,M,N,15000,6.9,0,3800,0
Zavid,Dalmare,M,561,522-8099,EVERGLADES CITY,FL,34139,S,Y,35000,0,0,0,0
Lata,Cyranek,M,304,555-2339,UNEEDA,WV,25205,M,N,10000,3,0,4000,0
Yasuyuki,Bachus,M,228,602-2714,COAHOMA,MS,38617,M,N,50000,5,0,12000,0
Jarogniew,Kroll,F,787,770-9070,MERCEDITA,PR,715,M,Y,55000,0,0,0,0
Ishantha,Mendonca,M,947,417-7148,HARRIETTA,MI,49638,S,N,85000,3.9,3100,0,0
Ruck,Togawa,M,605,830-1875,STICKNEY,SD,57375,M,N,55000,0,0,0,0
Spephan,Paludetto,M,708,204-2123,LINDENWOOD,IL,61049,S,Y,40000,3,2000,0,2000
Behrooz,Tuminaro,F,252,320-6176,LEXINGTON,NC,27292,M,Y,45000,6.6765733,0,6600,3300
Carmelo,Strooper,F,803,923-2525,RAVENEL,SC,29470,M,Y,30000,7,0,6600,3300
Indradeep,Lanzelotte,F,207,866-3304,GARLAND,ME,4939,S,N,50000,8.5,2850,0,0
Pamir,Padubidri,F,715,380-9171,DOYLESTOWN,WI,53928,M,N,25000,4.880782,0,1400,0
Casper,Bina,M,907,245-1979,KLAWOCK,AK,99925,S,Y,80000,0,0,0,0
Ardie,Wielonsky,F,208,187-4622,BOISE,ID,83711,S,Y,40000,7.8,3300,0,3300
Kikuo,Tharp,F,715,772-2506,GENESEE DEPOT,WI,53127,S,Y,5000,4.6,700,0,400
Kamran,Peyre,F,417,369-7297,SULLIVAN,MO,63080,M,N,35000,6,0,4200,0
Jaeheon,Dongha,F,505,201-6030,BOSQUE,NM,87006,M,Y,35000,5.3,0,6600,3300
Nada,Abbadi,F,702,567-3400,LAS VEGAS,NV,89148,M,N,5000,0,0,0,0
Christo,Verhaegen,F,605,929-4331,FLORENCE,SD,57235,S,Y,70000,0,0,0,0
Romulus,Mesnard,F,219,505-2606,WEST LAFAYETTE,IN,47996,M,Y,40000,3.4,0,2000,1000
Prateek,Hemami,M,769,910-7973,GREENWOOD,MS,38935,S,N,95000,5,6000,0,0
Xingang,Sonenberg,F,740,964-7367,HAMILTON,OH,45011,S,N,60000,2.537718,1300,0,0
Afsaneh,Gecsel,M,701,775-6972,FARGO,ND,58102,M,N,30000,2.1034775,0,6600,0
Yujiun,Olaniran,F,860,729-5656,PINE MEADOW,CT,6061,M,N,5000,3,0,24500,0
Dragan,Daws,M,808,750-8324,KAUNAKAKAI,HI,96748,M,Y,100000,8.25,0,2080,1040
Kimiko,Nauman,F,503,409-7192,SUMPTER,OR,97877,M,N,85000,9,0,318,0
Chacko,Valette,M,435,852-5204,OREM,UT,84057,M,Y,100000,7,0,4950,2475
Seungmi,Israel,F,586,771-9826,SAGINAW,MI,48606,M,N,55000,3.9,0,6200,0
Wanghong,Kalafatis,M,928,292-3992,TUCSON,AZ,85749,M,N,50000,3.49,0,4200,0
Lindmila,Konuma,F,843,948-7388,SPARTANBURG,SC,29301,M,N,35000,7,0,6600,0
Emanuele,Vakili,F,507,775-1173,MONTICELLO,MN,55565,S,N,30000,5.8564034,3300,0,0
Zhi,Lecce,F,701,919-3472,BREMEN,ND,58319,M,Y,10000,2.1,0,6600,3300
Hsiang,Klassen,F,337,471-4711,DELTA,LA,71233,M,Y,95000,6,0,9000,1000
Piyush,Michaeli,M,208,922-5101,BOISE,ID,83730,S,Y,75000,7.8,3300,0,3300
Georges,Whiteman,F,270,658-2805,SPARTA,KY,41086,S,N,100000,6,20,0,0
Raghava,Grigoryev,F,423,739-6643,MEMPHIS,TN,38182,S,N,60000,0,0,0,0
Deven,Masamoto,F,714,411-3000,SEQUOIA NATIONAL PARK,CA,93262,S,N,60000,9.3,87,0,0
Haoxun,Uustalu,M,504,708-3874,NOBLE,LA,71462,M,Y,10000,2,0,9000,1000
